Order_ID,Customer_ID,Order_Date,Region,Segment,Category,Sub_Category,Sales,Cost,Profit,Discount
7718,CUST4203,26-04-2024,North,Home Office,Technology,Phone,2304.34,1642.54,661.8,0.13
7719,CUST9858,20-10-2024,West,Consumer,Office Supplies,Binder,3544.31,2979.31,565,0.15
7720,CUST3764,16-09-2024,West,Corporate,Furniture,Table,2456.25,1562.46,893.79,0.05
7721,CUST8427,12-09-2023,South,Home Office,Technology,Phone,4702.31,2945.68,1756.63,0.24
7722,CUST9455,03-04-2024,West,Home Office,Technology,Laptop,3605.2,2943.17,662.03,0.28
7723,CUST1220,06-01-2024,South,Consumer,Furniture,Chair,3154.52,2710.3,444.22,0.05
7724,CUST3550,03-02-2023,South,Consumer,Furniture,Chair,3170.89,2564.97,605.92,0.08
7725,CUST4650,24-11-2023,East,Corporate,Technology,Phone,3729.69,3026.24,703.45,0.25
7726,CUST8507,27-10-2023,East,Corporate,Furniture,Bookcase,1633.13,1261.83,371.3,0.09
7727,CUST3014,05-01-2024,West,Consumer,Technology,Phone,3721.3,2549.8,1171.5,0.18
7728,CUST3481,06-08-2023,West,Home Office,Office Supplies,Binder,2137.62,1207.31,930.31,0.05
7729,CUST5064,11-03-2023,West,Home Office,Office Supplies,Storage,480.09,358.74,121.35,0.25
7730,CUST5811,02-01-2024,North,Consumer,Furniture,Table,202.1,106.4,95.7,0.14
7731,CUST7757,26-12-2024,West,Consumer,Furniture,Table,3714.83,2091.76,1623.07,0.08
7732,CUST5244,06-08-2023,West,Corporate,Furniture,Table,1236.83,815.84,420.99,0.07
7733,CUST1842,07-07-2023,South,Home Office,Office Supplies,Storage,1827.73,1446.5,381.23,0.18
7734,CUST7313,18-08-2023,East,Corporate,Furniture,Table,497.79,375.88,121.91,0.14
7735,CUST8119,12-08-2024,South,Home Office,Technology,Laptop,4679.37,2881.19,1798.18,0.22
7736,CUST6765,21-04-2024,West,Corporate,Furniture,Chair,3681.22,2166.77,1514.45,0.27
7737,CUST4112,09-02-2023,South,Home Office,Office Supplies,Storage,2506.8,1934.13,572.67,0.04
7738,CUST5176,12-04-2024,East,Home Office,Technology,Accessories,1363.24,1001.22,362.02,0.1
7739,CUST3036,29-01-2023,East,Corporate,Office Supplies,Binder,2548.5,1655.51,892.99,0.19
7740,CUST7405,29-10-2024,West,Home Office,Technology,Laptop,2487.01,1248.09,1238.92,0.19
7741,CUST9805,28-07-2023,South,Home Office,Technology,Phone,2168.4,1380.58,787.82,0.03
7742,CUST7466,24-03-2024,West,Consumer,Technology,Phone,1179.81,695.51,484.3,0.28
7743,CUST7529,26-02-2023,West,Home Office,Office Supplies,Paper,2219.31,1147,1072.31,0.04
7744,CUST5807,15-10-2023,East,Corporate,Technology,Laptop,487.26,358.4,128.86,0.06
7745,CUST2150,02-06-2023,South,Corporate,Technology,Laptop,2542.93,1647.88,895.05,0.24
7746,CUST8972,25-06-2023,North,Home Office,Furniture,Bookcase,1670.4,1141.39,529.01,0.22
7747,CUST2017,29-10-2023,South,Corporate,Office Supplies,Storage,2223.42,1817.17,406.25,0.2
7748,CUST7742,30-08-2024,South,Consumer,Furniture,Bookcase,2111.59,1481.48,630.11,0.29
7749,CUST9319,12-09-2024,East,Consumer,Technology,Phone,3341.9,2880.71,461.19,0.05
7750,CUST6824,27-03-2023,South,Home Office,Technology,Accessories,2467.86,2130.91,336.95,0.1
7751,CUST8038,10-05-2023,West,Home Office,Technology,Accessories,4841.55,2608.78,2232.77,0.27
7752,CUST4269,04-09-2023,West,Corporate,Technology,Phone,2281.54,1208.07,1073.47,0.26
7753,CUST1164,11-05-2024,West,Home Office,Technology,Phone,1334.51,679.13,655.38,0.04
7754,CUST3309,13-07-2023,East,Home Office,Furniture,Chair,3329.66,2967.14,362.52,0.03
7755,CUST6701,03-05-2023,North,Consumer,Technology,Accessories,2363.55,1352.55,1011,0.22
7756,CUST9323,12-08-2023,West,Corporate,Office Supplies,Storage,678.49,404.34,274.15,0.06
7757,CUST8148,02-12-2024,North,Corporate,Furniture,Bookcase,2807.35,2384.21,423.14,0.15
7758,CUST5374,26-02-2023,North,Consumer,Furniture,Table,385.39,279.54,105.85,0.24
7759,CUST3366,28-09-2024,South,Home Office,Office Supplies,Binder,747.57,395.53,352.04,0.06
7760,CUST4907,06-09-2024,West,Consumer,Technology,Accessories,3755.82,2766.81,989.01,0.16
7761,CUST1291,28-07-2023,South,Corporate,Office Supplies,Binder,1322.45,836.97,485.48,0.29
7762,CUST9687,23-07-2023,South,Consumer,Technology,Accessories,1279.06,1100.83,178.23,0.17
7763,CUST4996,21-02-2023,East,Consumer,Technology,Accessories,704.15,483.7,220.45,0.28
7764,CUST5762,04-01-2023,North,Consumer,Office Supplies,Binder,2150.97,1818.33,332.64,0.08
7765,CUST4505,19-12-2024,West,Consumer,Furniture,Bookcase,2897.52,2426.79,470.73,0.28
7766,CUST1971,08-08-2023,West,Home Office,Technology,Phone,2480.53,1874.97,605.56,0
7767,CUST1391,18-08-2023,East,Corporate,Technology,Laptop,1340.79,819.87,520.92,0.03
7768,CUST1010,28-03-2023,South,Home Office,Office Supplies,Storage,1470.51,924.14,546.37,0.29
7769,CUST4700,07-08-2023,South,Consumer,Furniture,Table,3376.15,2263.38,1112.77,0.3
7770,CUST3273,17-01-2024,South,Home Office,Office Supplies,Paper,850.84,587.44,263.4,0.19
7771,CUST8396,30-10-2024,North,Home Office,Technology,Accessories,372.35,292.96,79.39,0.03
7772,CUST5200,09-08-2023,West,Corporate,Furniture,Bookcase,787.38,443.98,343.4,0.28
7773,CUST9735,16-02-2023,East,Consumer,Office Supplies,Binder,3447.85,2627.85,820,0.17
7774,CUST8103,23-05-2024,South,Consumer,Office Supplies,Storage,1534.75,1148.54,386.21,0.12
7775,CUST2332,22-03-2024,South,Corporate,Furniture,Chair,812.54,630.4,182.14,0.04
7776,CUST5453,14-01-2024,East,Home Office,Furniture,Chair,1034.28,855.43,178.85,0.2
7777,CUST2654,15-02-2024,North,Home Office,Furniture,Table,3191.86,2129.87,1061.99,0.12
7778,CUST5364,18-09-2024,West,Home Office,Office Supplies,Storage,3482.29,2771.91,710.38,0.15
7779,CUST5156,21-01-2024,North,Consumer,Office Supplies,Paper,4849.42,4278.55,570.87,0.12
7780,CUST6862,24-04-2024,West,Consumer,Furniture,Table,4121.05,2956.06,1164.99,0.15
7781,CUST7515,02-01-2024,West,Home Office,Technology,Phone,369.32,269.45,99.87,0.27
7782,CUST1441,29-02-2024,West,Corporate,Technology,Accessories,3922.66,3195.11,727.55,0.05
7783,CUST5585,08-07-2024,West,Corporate,Office Supplies,Storage,1856.4,1101.37,755.03,0.09
7784,CUST6035,19-07-2024,North,Consumer,Office Supplies,Storage,2939.74,1898.82,1040.92,0.17
7785,CUST8964,22-01-2024,North,Consumer,Office Supplies,Binder,2248.66,1382.13,866.53,0.03
7786,CUST8282,14-04-2024,South,Home Office,Furniture,Bookcase,4470.01,2255.34,2214.67,0
7787,CUST8746,27-02-2024,South,Home Office,Furniture,Bookcase,4151.31,3730.88,420.43,0.22
7788,CUST6464,20-01-2023,South,Consumer,Technology,Accessories,174.84,103.27,71.57,0.29
7789,CUST4768,02-04-2023,North,Home Office,Technology,Laptop,4062.16,2952.05,1110.11,0.07
7790,CUST8560,21-02-2024,South,Consumer,Office Supplies,Storage,170.41,86.63,83.78,0.18
7791,CUST3530,17-12-2023,East,Consumer,Furniture,Bookcase,206.98,185.75,21.23,0.06
7792,CUST2996,31-07-2024,East,Consumer,Furniture,Bookcase,3582.47,2013.43,1569.04,0.16
7793,CUST5674,19-11-2024,North,Home Office,Furniture,Table,495,399.32,95.68,0.18
7794,CUST2641,22-02-2023,East,Corporate,Office Supplies,Paper,522.22,438.37,83.85,0.16
7795,CUST9847,30-09-2024,West,Home Office,Furniture,Chair,4615.8,4000.28,615.52,0.28
7796,CUST1486,18-03-2023,East,Home Office,Technology,Laptop,481.15,263.85,217.3,0.3
7797,CUST4640,16-02-2023,South,Corporate,Furniture,Chair,2489.24,1481.81,1007.43,0.23
7798,CUST4373,12-11-2024,North,Corporate,Technology,Accessories,1395,1103.29,291.71,0.25
7799,CUST1098,28-05-2023,East,Corporate,Office Supplies,Storage,3942.89,2403.66,1539.23,0.12
7800,CUST1524,27-06-2024,East,Consumer,Office Supplies,Storage,2124.93,1480.03,644.9,0.05
7801,CUST8608,13-04-2023,West,Home Office,Technology,Phone,2317.1,1631.96,685.14,0.16
7802,CUST2330,26-09-2023,West,Consumer,Furniture,Table,4117.51,2910.81,1206.7,0.07
7803,CUST7800,08-12-2024,West,Home Office,Furniture,Table,3349.33,2742.85,606.48,0.1
7804,CUST8420,07-03-2023,East,Corporate,Technology,Accessories,3262,1822.72,1439.28,0.1
7805,CUST8693,20-03-2024,West,Consumer,Office Supplies,Storage,4555.2,3938.08,617.12,0.17
7806,CUST3012,13-07-2023,North,Home Office,Furniture,Bookcase,3541.52,2980.57,560.95,0.29
7807,CUST6711,27-02-2024,West,Corporate,Technology,Laptop,2500.44,1811.89,688.55,0.12
7808,CUST4919,23-10-2023,West,Corporate,Technology,Phone,452.71,302.92,149.79,0.24
7809,CUST8827,09-11-2023,West,Home Office,Technology,Accessories,4043.94,3465.46,578.48,0.02
7810,CUST7828,22-12-2023,North,Consumer,Office Supplies,Binder,2683.06,1456.82,1226.24,0.06
7811,CUST3349,05-02-2023,West,Corporate,Furniture,Chair,4511.06,3151.95,1359.11,0.23
7812,CUST3006,30-12-2023,West,Corporate,Furniture,Table,415.48,277.01,138.47,0.2
7813,CUST3076,27-10-2024,North,Consumer,Office Supplies,Storage,753.69,475.07,278.62,0.02
7814,CUST2311,27-08-2024,North,Consumer,Furniture,Chair,3291.57,2924.09,367.48,0.25
7815,CUST3192,16-03-2024,South,Consumer,Office Supplies,Binder,4875.65,4086.97,788.68,0.26
7816,CUST9491,23-12-2024,South,Corporate,Office Supplies,Binder,2928.17,2071.1,857.07,0.12
7817,CUST5826,13-09-2024,West,Corporate,Furniture,Chair,4108.66,2353.55,1755.11,0.02
7818,CUST2921,13-01-2023,West,Corporate,Office Supplies,Binder,4744.68,2379.51,2365.17,0.29
7819,CUST3027,17-09-2024,South,Home Office,Office Supplies,Binder,3671.38,2318.11,1353.27,0.21
7820,CUST2374,22-09-2023,North,Home Office,Technology,Laptop,4107.59,2456.93,1650.66,0.23
7821,CUST9147,27-05-2024,North,Home Office,Technology,Phone,4041.41,2423.8,1617.61,0.01
7822,CUST9428,23-08-2024,West,Consumer,Technology,Accessories,1100.2,638.4,461.8,0.02
7823,CUST4597,23-11-2023,South,Corporate,Technology,Accessories,3657.44,2384.61,1272.83,0.27
7824,CUST7557,31-01-2024,North,Consumer,Office Supplies,Storage,1335.64,909.96,425.68,0.19
7825,CUST9452,28-07-2024,North,Corporate,Technology,Accessories,4399.58,3123.04,1276.54,0.11
7826,CUST8352,16-12-2024,East,Home Office,Furniture,Bookcase,4348.37,2713.81,1634.56,0.02
7827,CUST1319,17-04-2023,West,Corporate,Office Supplies,Storage,2280.71,1856.58,424.13,0.01
7828,CUST2750,31-10-2024,South,Home Office,Technology,Laptop,2970.82,2191.83,778.99,0.28
7829,CUST5622,22-05-2024,North,Home Office,Technology,Laptop,1503.68,919.55,584.13,0.13
7830,CUST8645,12-02-2023,East,Home Office,Furniture,Table,1848.88,1469.01,379.87,0.19
7831,CUST9467,20-03-2023,North,Corporate,Furniture,Table,3818.71,3161.96,656.75,0.28
7832,CUST2591,21-12-2023,North,Consumer,Technology,Accessories,2211.59,1976.89,234.7,0.06
7833,CUST9428,27-11-2024,East,Consumer,Furniture,Bookcase,3600.39,2569.25,1031.14,0.25
7834,CUST6640,11-05-2024,West,Consumer,Technology,Accessories,2436.18,1982.02,454.16,0.28
7835,CUST1865,17-07-2023,South,Home Office,Technology,Phone,3688.24,2989.09,699.15,0.02
7836,CUST3036,24-06-2023,North,Corporate,Furniture,Table,1104.29,982.51,121.78,0.21
7837,CUST8466,20-04-2024,North,Consumer,Technology,Accessories,2851.1,1844.06,1007.04,0.01
7838,CUST3574,04-09-2024,West,Home Office,Furniture,Table,1908.77,1335.31,573.46,0.06
7839,CUST3428,03-12-2023,East,Corporate,Office Supplies,Paper,948.37,667.05,281.32,0.18
7840,CUST1169,08-10-2023,East,Consumer,Office Supplies,Paper,1275.6,937.51,338.09,0.27
7841,CUST9695,11-06-2023,West,Consumer,Furniture,Bookcase,2418.55,2038.73,379.82,0.28
7842,CUST1259,16-12-2023,West,Home Office,Technology,Laptop,552.73,297.55,255.18,0.14
7843,CUST2886,18-10-2023,East,Corporate,Office Supplies,Storage,2981.7,1998.79,982.91,0.1
7844,CUST6639,01-08-2023,East,Home Office,Furniture,Table,3240.87,1623.13,1617.74,0.29
7845,CUST4191,07-04-2024,South,Home Office,Office Supplies,Paper,1237.19,1072.45,164.74,0.03
7846,CUST1750,16-11-2024,North,Consumer,Furniture,Chair,1266.63,752.31,514.32,0.3
7847,CUST7773,10-07-2023,South,Consumer,Technology,Accessories,122.54,92.62,29.92,0.26
7848,CUST4621,13-02-2023,West,Consumer,Furniture,Bookcase,3394.14,2189.54,1204.6,0.29
7849,CUST1179,11-02-2024,North,Corporate,Office Supplies,Paper,4478.25,3016.47,1461.78,0.17
7850,CUST1171,14-02-2024,West,Corporate,Technology,Phone,4840.84,4322.99,517.85,0.13
7851,CUST2267,09-03-2024,West,Consumer,Furniture,Chair,4252.02,2639.62,1612.4,0.11
7852,CUST9641,12-08-2024,East,Consumer,Office Supplies,Storage,907.63,529.76,377.87,0.2
7853,CUST3095,21-07-2023,East,Corporate,Office Supplies,Binder,2602.83,1542.05,1060.78,0.12
7854,CUST2502,28-08-2024,North,Consumer,Office Supplies,Storage,1928.6,1725.99,202.61,0.26
7855,CUST4791,12-03-2024,South,Consumer,Furniture,Table,2001.04,1732.03,269.01,0.1
7856,CUST1409,07-05-2024,East,Home Office,Technology,Phone,3372.72,2990.46,382.26,0.12
7857,CUST3821,02-03-2024,West,Consumer,Technology,Accessories,3431.44,2121.9,1309.54,0.08
7858,CUST4025,13-09-2024,West,Consumer,Technology,Phone,2913.37,2597.87,315.5,0.14
7859,CUST3426,28-05-2024,South,Consumer,Technology,Phone,4694.42,4064.17,630.25,0.08
7860,CUST9143,10-10-2024,East,Home Office,Furniture,Chair,2068.92,1566.84,502.08,0.16
7861,CUST9323,26-10-2024,South,Corporate,Technology,Accessories,570.2,511.74,58.46,0.23
7862,CUST1652,16-05-2023,West,Home Office,Furniture,Bookcase,2244.7,1677.39,567.31,0.03
7863,CUST5385,30-09-2024,West,Consumer,Office Supplies,Binder,2526.98,2204.37,322.61,0.27
7864,CUST3467,25-03-2024,North,Corporate,Furniture,Table,1753.17,1249.22,503.95,0.21
7865,CUST4791,10-08-2023,West,Consumer,Furniture,Chair,1766.05,928.86,837.19,0.15
7866,CUST9913,23-01-2024,North,Corporate,Furniture,Bookcase,3048.02,1531.13,1516.89,0.03
7867,CUST3884,11-08-2023,North,Home Office,Office Supplies,Binder,1115.72,713.19,402.53,0.16
7868,CUST3348,04-11-2023,South,Corporate,Office Supplies,Binder,1539.83,940.03,599.8,0.26
7869,CUST1694,11-03-2024,South,Home Office,Technology,Laptop,810.75,566.05,244.7,0.29
7870,CUST2132,03-10-2024,North,Home Office,Technology,Accessories,3162.56,2488.56,674,0.13
7871,CUST8202,28-08-2023,West,Consumer,Furniture,Bookcase,197.67,149.92,47.75,0.19
7872,CUST6152,26-04-2024,West,Home Office,Technology,Phone,641.1,439.07,202.03,0.27
7873,CUST1244,26-06-2024,East,Home Office,Technology,Laptop,1104.92,756.25,348.67,0.14
7874,CUST3877,11-12-2023,South,Consumer,Furniture,Bookcase,4072.73,3379.67,693.06,0.23
7875,CUST8726,18-12-2023,West,Consumer,Office Supplies,Storage,1890.73,999.85,890.88,0.1
7876,CUST7767,20-04-2023,South,Consumer,Technology,Accessories,3430.98,2679.93,751.05,0.29
7877,CUST3228,09-03-2024,South,Home Office,Furniture,Bookcase,2322.84,1749.04,573.8,0.16
7878,CUST6943,22-11-2023,South,Home Office,Technology,Laptop,838.03,573.62,264.41,0.16
7879,CUST7692,18-11-2023,West,Consumer,Furniture,Table,4758.67,3077.03,1681.64,0.29
7880,CUST2125,14-02-2023,West,Consumer,Furniture,Table,2757.27,1646.06,1111.21,0.06
7881,CUST4306,17-05-2024,West,Consumer,Technology,Phone,794.31,541.06,253.25,0.01
7882,CUST3427,24-10-2023,East,Consumer,Office Supplies,Paper,2280.72,2042.07,238.65,0.2
7883,CUST5004,26-10-2023,East,Home Office,Office Supplies,Binder,3822.95,2093.46,1729.49,0.14
7884,CUST2768,19-05-2024,West,Home Office,Technology,Phone,1502.49,1288.59,213.9,0.05
7885,CUST8581,23-01-2024,East,Consumer,Office Supplies,Storage,2347.79,1726.14,621.65,0.15
7886,CUST2848,07-01-2023,North,Corporate,Furniture,Table,4168.19,2469.99,1698.2,0.11
7887,CUST7645,19-04-2023,West,Consumer,Furniture,Chair,3981.21,2831.55,1149.66,0.12
7888,CUST5287,19-11-2023,West,Home Office,Furniture,Table,244.27,195.75,48.52,0.29
7889,CUST9148,01-12-2023,South,Corporate,Furniture,Table,3139.41,2645.32,494.09,0.16
7890,CUST4412,10-01-2024,East,Corporate,Furniture,Chair,1235.24,624.76,610.48,0.2
7891,CUST7774,09-12-2023,South,Home Office,Technology,Phone,2516.23,2045.29,470.94,0.21
7892,CUST9872,18-09-2024,South,Home Office,Office Supplies,Paper,4940.97,3479.06,1461.91,0.13
7893,CUST9746,14-10-2024,North,Home Office,Technology,Phone,1505.02,1039.58,465.44,0.26
7894,CUST1499,09-06-2024,East,Home Office,Technology,Phone,307.95,274.43,33.52,0.3
7895,CUST5943,18-03-2024,South,Corporate,Office Supplies,Paper,3029.32,1916.4,1112.92,0.07
7896,CUST5376,28-12-2023,West,Home Office,Technology,Laptop,1454.8,756.56,698.24,0.14
7897,CUST9055,26-11-2023,North,Corporate,Technology,Phone,380.89,299.91,80.98,0.11
7898,CUST4444,17-10-2024,West,Corporate,Technology,Laptop,1076.89,773.14,303.75,0.29
7899,CUST8827,18-09-2023,South,Corporate,Technology,Accessories,3506.14,2442.72,1063.42,0.23
7900,CUST6343,06-01-2023,West,Corporate,Office Supplies,Binder,3713.63,3181.45,532.18,0.06
7901,CUST7051,12-05-2023,West,Consumer,Office Supplies,Binder,4308.5,2673.04,1635.46,0.28
7902,CUST5615,03-02-2024,South,Consumer,Furniture,Bookcase,1477.22,1286.27,190.95,0.29
7903,CUST8696,30-10-2023,West,Corporate,Furniture,Bookcase,812.91,723.33,89.58,0.03
7904,CUST7185,05-03-2023,East,Home Office,Technology,Laptop,1170.98,793.54,377.44,0.3
7905,CUST1684,29-10-2024,East,Home Office,Technology,Phone,2493.96,1796.06,697.9,0.21
7906,CUST1654,12-04-2023,West,Consumer,Furniture,Bookcase,4844.64,3940.34,904.3,0.07
7907,CUST3115,27-01-2024,North,Corporate,Office Supplies,Binder,1584.66,854.21,730.45,0.19
7908,CUST1586,01-04-2023,South,Home Office,Furniture,Table,985.63,594.3,391.33,0.27
7909,CUST3829,13-08-2024,North,Consumer,Technology,Accessories,1701.1,1236.12,464.98,0.12
7910,CUST1555,05-08-2024,South,Home Office,Furniture,Chair,462.75,298.54,164.21,0.12
7911,CUST3130,07-10-2023,South,Home Office,Furniture,Table,4488.94,2827.05,1661.89,0.11
7912,CUST6900,29-11-2024,North,Home Office,Furniture,Table,3936.19,3163.05,773.14,0.24
7913,CUST2039,10-03-2024,West,Home Office,Office Supplies,Storage,4773.48,3905.77,867.71,0.12
7914,CUST2366,02-03-2023,East,Corporate,Office Supplies,Paper,4125.39,2902.09,1223.3,0.08
7915,CUST7530,20-06-2023,South,Consumer,Technology,Accessories,1584.29,934,650.29,0.04
7916,CUST7953,29-10-2024,East,Consumer,Office Supplies,Binder,1004,527.37,476.63,0.27
7917,CUST8653,06-01-2024,West,Corporate,Office Supplies,Paper,4661.94,3425.17,1236.77,0.25
7918,CUST3533,28-05-2024,West,Corporate,Furniture,Chair,999.5,860.24,139.26,0.15
7919,CUST4778,24-11-2024,West,Home Office,Furniture,Chair,429.11,238.81,190.3,0.09
7920,CUST9985,02-08-2024,East,Consumer,Technology,Laptop,313.43,195.49,117.94,0.02
7921,CUST4708,11-10-2023,North,Home Office,Office Supplies,Storage,1256.54,761.8,494.74,0.3
7922,CUST6655,20-01-2024,East,Corporate,Office Supplies,Paper,1254.18,747.08,507.1,0.21
7923,CUST8774,14-11-2024,South,Home Office,Technology,Accessories,4310.85,2822.84,1488.01,0.26
7924,CUST7569,28-06-2024,West,Home Office,Furniture,Chair,1766.7,1022.58,744.12,0.1
7925,CUST7423,28-08-2023,East,Home Office,Furniture,Bookcase,3085.85,1996.1,1089.75,0.2
7926,CUST3608,16-07-2023,South,Corporate,Technology,Phone,1260.99,984.07,276.92,0.1
7927,CUST5974,09-10-2024,East,Consumer,Technology,Accessories,2333.76,1687.54,646.22,0.21
7928,CUST5680,24-11-2023,North,Home Office,Technology,Accessories,1269.7,1059.41,210.29,0.22
7929,CUST3286,20-10-2024,West,Corporate,Technology,Laptop,1247.08,1109.89,137.19,0.2
7930,CUST6099,02-02-2023,North,Consumer,Furniture,Table,2316.89,1304.43,1012.46,0.16
7931,CUST4763,16-08-2023,East,Corporate,Furniture,Table,907.4,609.59,297.81,0.12
7932,CUST1574,21-01-2024,West,Home Office,Office Supplies,Storage,3627.7,2093.01,1534.69,0.25
7933,CUST2967,11-04-2023,South,Corporate,Office Supplies,Binder,1698.05,1150.59,547.46,0.23
7934,CUST2593,05-04-2023,North,Home Office,Technology,Accessories,3164.42,1972.1,1192.32,0.12
7935,CUST3444,23-07-2023,West,Home Office,Furniture,Table,1598.36,1179.44,418.92,0.1
7936,CUST3776,21-04-2023,North,Consumer,Office Supplies,Binder,3655.92,2675.82,980.1,0.04
7937,CUST3083,08-12-2023,South,Consumer,Furniture,Bookcase,1620.32,953.69,666.63,0.12
7938,CUST8749,22-12-2024,East,Consumer,Furniture,Bookcase,2628.32,1846.93,781.39,0.23
7939,CUST6114,18-09-2024,West,Home Office,Office Supplies,Storage,1026.94,902.26,124.68,0.1
7940,CUST3216,13-09-2024,North,Consumer,Furniture,Table,1571.22,1216.24,354.98,0.24
7941,CUST4400,20-05-2024,North,Consumer,Technology,Accessories,1954.51,1561.14,393.37,0.27
7942,CUST4148,15-10-2024,North,Home Office,Furniture,Bookcase,3857.34,1981.43,1875.91,0.25
7943,CUST4883,22-12-2024,North,Home Office,Furniture,Bookcase,3894.96,2990.22,904.74,0.23
7944,CUST5355,02-01-2023,West,Home Office,Office Supplies,Storage,4899.18,3294.43,1604.75,0.02
7945,CUST9812,06-05-2023,West,Consumer,Office Supplies,Storage,2358.36,1222.98,1135.38,0.09
7946,CUST2926,25-09-2024,North,Home Office,Furniture,Table,2975.71,1856.39,1119.32,0.21
7947,CUST4104,26-08-2023,North,Consumer,Technology,Accessories,4127.73,2758.05,1369.68,0.27
7948,CUST9912,01-10-2023,East,Home Office,Office Supplies,Binder,491.21,410.67,80.54,0.25
